"Åñ Sorted by Index Futures,JGB Futures, Index Options (Put, Call), Options on 10-year JGB futures, Individual Options each in contract month numerical order.",,,,,,,,,,,
"Åñ ""Theoretical price"" is used in calculating the price range of J-NET trading until 4 p.m. of the trading day.",,,,,,,,,,,
Issue Code,Issue Name,PutÅ^Call,Contract Month,Strike Price,Settlement Price,Theoretical Price,Underlying Index,Volatility ,Interest Rate,Days until Maturity,Underlying Name
306052914,CAL_2914_170608_4600,CAL,201706,4600,119,118.9,,27.1272,0.1282,224,
247072914,PUT_2914_161110_3400,PUT,201611,3400,0.1,0,,25.9322,0.0091,14,
247012914,PUT_2914_161110_3600,PUT,201611,3600,1.6,1.6,,25.9322,0.0091,14,
247022914,PUT_2914_161110_3800,PUT,201611,3800,18.3,18.2,,25.9322,0.0091,14,
247032914,PUT_2914_161110_4000,PUT,201611,4000,84.5,84.4,,24.9153,0.0091,14,
247042914,PUT_2914_161110_4200,PUT,201611,4200,228,228,,25.1089,0.0091,14,
247052914,PUT_2914_161110_4400,PUT,201611,4400,415,414.7,,25.1089,0.0091,14,
247062914,PUT_2914_161110_4600,PUT,201611,4600,613.5,613.1,,25.1089,0.0091,14,
248102914,PUT_2914_161208_3400,PUT,201612,3400,4.7,4.6,,26.065,0.03,42,
248092914,PUT_2914_161208_3600,PUT,201612,3600,20.6,20.6,,26.065,0.03,42,
248082914,PUT_2914_161208_3800,PUT,201612,3800,64,63.5,,26.065,0.03,42,
248072914,PUT_2914_161208_4000,PUT,201612,4000,140.5,140.4,,24.7693,0.03,42,
248012914,PUT_2914_161208_4200,PUT,201612,4200,266.5,266.5,,24.1972,0.03,42,
248022914,PUT_2914_161208_4400,PUT,201612,4400,432.5,432.1,,24.1972,0.03,42,
248032914,PUT_2914_161208_4600,PUT,201612,4600,619,618.6,,24.1972,0.03,42,
248042914,PUT_2914_161208_4800,PUT,201612,4800,814.5,814.3,,24.1972,0.03,42,
248052914,PUT_2914_161208_5000,PUT,201612,5000,1014,1013.2,,24.1972,0.03,42,
248062914,PUT_2914_161208_5500,PUT,201612,5500,1513,1512.8,,24.1972,0.03,42,
203082914,PUT_2914_170309_3400,PUT,201703,3400,69,69,,28.185,0.1064,133,
203072914,PUT_2914_170309_3600,PUT,201703,3600,125,124.8,,28.185,0.1064,133,
203062914,PUT_2914_170309_3800,PUT,201703,3800,204.5,204.2,,28.185,0.1064,133,
203012914,PUT_2914_170309_4000,PUT,201703,4000,296,295.7,,26.8893,0.1064,133,
203022914,PUT_2914_170309_4200,PUT,201703,4200,418,417.8,,26.3172,0.1064,133,
203032914,PUT_2914_170309_4400,PUT,201703,4400,566.5,566.3,,26.3172,0.1064,133,
203042914,PUT_2914_170309_4600,PUT,201703,4600,731.5,731.3,,26.3172,0.1064,133,
203052914,PUT_2914_170309_4800,PUT,201703,4800,909,908.7,,26.3172,0.1064,133,
206072914,PUT_2914_170608_3400,PUT,201706,3400,132,132,,28.995,0.1282,224,
206062914,PUT_2914_170608_3600,PUT,201706,3600,201.5,201.4,,28.995,0.1282,224,
206012914,PUT_2914_170608_3800,PUT,201706,3800,290,289.6,,28.995,0.1282,224,
206022914,PUT_2914_170608_4000,PUT,201706,4000,380.5,380.3,,27.6993,0.1282,224,
206032914,PUT_2914_170608_4200,PUT,201706,4200,497.5,497.5,,27.1272,0.1282,224,
206042914,PUT_2914_170608_4400,PUT,201706,4400,638,637.9,,27.1272,0.1282,224,
206052914,PUT_2914_170608_4600,PUT,201706,4600,792.5,792.3,,27.1272,0.1282,224,
347063249,CAL_3249_161110_460000,CAL,201611,460000,90050,90002.8,,25.6283,0.0091,14,
347013249,CAL_3249_161110_480000,CAL,201611,480000,70050,70027.9,,25.6283,0.0091,14,
347023249,CAL_3249_161110_500000,CAL,201611,500000,50300,50293.4,,25.6283,0.0091,14,
347033249,CAL_3249_161110_550000,CAL,201611,550000,11015,11012.9,,25.6283,0.0091,14,
347043249,CAL_3249_161110_600000,CAL,201611,600000,486,485.6,,25.6283,0.0091,14,
347053249,CAL_3249_161110_650000,CAL,201611,650000,4,3.4,,25.6283,0.0091,14,
348063249,CAL_3249_161208_460000,CAL,201612,460000,90350,90334.9,,25.6283,0.03,42,
348013249,CAL_3249_161208_480000,CAL,201612,480000,71150,71139.3,,25.6283,0.03,42,
348023249,CAL_3249_161208_500000,CAL,201612,500000,53200,53163.9,,25.6283,0.03,42,
348033249,CAL_3249_161208_550000,CAL,201612,550000,19080,19078.5,,25.6283,0.03,42,
348043249,CAL_3249_161208_600000,CAL,201612,600000,4155,4154.5,,25.6283,0.03,42,
348053249,CAL_3249_161208_650000,CAL,201612,650000,544,543.3,,25.6283,0.03,42,
348073249,CAL_3249_161208_700000,CAL,201612,700000,45,44.8,,25.6283,0.03,42,
303073249,CAL_3249_170309_460000,CAL,201703,460000,86500,86475.9,,25.6283,0.1064,133,
303063249,CAL_3249_170309_480000,CAL,201703,480000,70600,70574.1,,25.6283,0.1064,133,
303013249,CAL_3249_170309_500000,CAL,201703,500000,56400,56355.9,,25.6283,0.1064,133,
303023249,CAL_3249_170309_550000,CAL,201703,550000,29125,29123.4,,25.6283,0.1064,133,
303033249,CAL_3249_170309_600000,CAL,201703,600000,13135,13131.3,,25.6283,0.1064,133,
303043249,CAL_3249_170309_650000,CAL,201703,650000,5230,5226.7,,25.6283,0.1064,133,
303053249,CAL_3249_170309_700000,CAL,201703,700000,1867,1866.1,,25.6283,0.1064,133,
306013249,CAL_3249_170608_480000,CAL,201706,480000,78150,78133.9,,25.6283,0.1282,224,
306023249,CAL_3249_170608_500000,CAL,201706,500000,65150,65103.1,,25.6283,0.1282,224,
306033249,CAL_3249_170608_550000,CAL,201706,550000,39150,39147.2,,25.6283,0.1282,224,
306043249,CAL_3249_170608_600000,CAL,201706,600000,21950,21947.6,,25.6283,0.1282,224,
306053249,CAL_3249_170608_650000,CAL,201706,650000,11570,11566.9,,25.6283,0.1282,224,
247063249,PUT_3249_161110_460000,PUT,201611,460000,2,1.2,,25.6283,0.0091,14,
247013249,PUT_3249_161110_480000,PUT,201611,480000,27,26.3,,25.6283,0.0091,14,
247023249,PUT_3249_161110_500000,PUT,201611,500000,292,291.7,,25.6283,0.0091,14,
247033249,PUT_3249_161110_550000,PUT,201611,550000,11015,11011,,25.6283,0.0091,14,
247043249,PUT_3249_161110_600000,PUT,201611,600000,50500,50483.6,,25.6283,0.0091,14,
247053249,PUT_3249_161110_650000,PUT,201611,650000,100500,100001.2,,25.6283,0.0091,14,
248063249,PUT_3249_161208_460000,PUT,201612,460000,320,319,,25.6283,0.03,42,
248013249,PUT_3249_161208_480000,PUT,201612,480000,1123,1122.8,,25.6283,0.03,42,
248023249,PUT_3249_161208_500000,PUT,201612,500000,3150,3146.6,,25.6283,0.03,42,
248033249,PUT_3249_161208_550000,PUT,201612,550000,19060,19059.5,,25.6283,0.03,42,
248043249,PUT_3249_161208_600000,PUT,201612,600000,54150,54133.8,,25.6283,0.03,42,
248053249,PUT_3249_161208_650000,PUT,201612,650000,101000,100520.9,,25.6283,0.03,42,
248073249,PUT_3249_161208_700000,PUT,201612,700000,150500,150020.6,,25.6283,0.03,42,
203073249,PUT_3249_170309_460000,PUT,201703,460000,5900,5895.8,,25.6283,0.1064,133,
203063249,PUT_3249_170309_480000,PUT,201703,480000,9990,9986.3,,25.6283,0.1064,133,
203013249,PUT_3249_170309_500000,PUT,201703,500000,15765,15760.3,,25.6283,0.1064,133,
203023249,PUT_3249_170309_550000,PUT,201703,550000,38525,38508.4,,25.6283,0.1064,133,
203033249,PUT_3249_170309_600000,PUT,201703,600000,72500,72497,,25.6283,0.1064,133,
203043249,PUT_3249_170309_650000,PUT,201703,650000,115000,114573,,25.6283,0.1064,133,
203053249,PUT_3249_170309_700000,PUT,201703,700000,161500,161193,,25.6283,0.1064,133,
206013249,PUT_3249_170608_480000,PUT,201706,480000,17355,17354.3,,25.6283,0.1282,224,
206023249,PUT_3249_170608_500000,PUT,201706,500000,24310,24307.8,,25.6283,0.1282,224,
206033249,PUT_3249_170608_550000,PUT,201706,550000,48325,48312.5,,25.6283,0.1282,224,
206043249,PUT_3249_170608_600000,PUT,201706,600000,81100,81073.7,,25.6283,0.1282,224,
206053249,PUT_3249_170608_650000,PUT,201706,650000,121000,120653.6,,25.6283,0.1282,224,
347013269,CAL_3269_161110_220000,CAL,201611,220000,73250,73200.8,,23.1803,0.0091,14,
347023269,CAL_3269_161110_240000,CAL,201611,240000,53250,53200.9,,23.1803,0.0091,14,
347033269,CAL_3269_161110_260000,CAL,201611,260000,33225,33216.7,,23.1803,0.0091,14,
347043269,CAL_3269_161110_280000,CAL,201611,280000,14255,14254.4,,23.1803,0.0091,14,
347053269,CAL_3269_161110_300000,CAL,201611,300000,2643,2642.3,,23.1803,0.0091,14,
347063269,CAL_3269_161110_320000,CAL,201611,320000,144,143.4,,23.1803,0.0091,14,
347073269,CAL_3269_161110_340000,CAL,201611,340000,3,2.1,,23.1803,0.0091,14,
348073269,CAL_3269_161208_220000,CAL,201612,220000,73250,73208.2,,23.1803,0.03,42,
348013269,CAL_3269_161208_240000,CAL,201612,240000,53250,53244.4,,23.1803,0.03,42,
348023269,CAL_3269_161208_260000,CAL,201612,260000,33825,33804.3,,23.1803,0.03,42,
348033269,CAL_3269_161208_280000,CAL,201612,280000,17095,17093.7,,23.1803,0.03,42,
348043269,CAL_3269_161208_300000,CAL,201612,300000,6300,6298.1,,23.1803,0.03,42,
348053269,CAL_3269_161208_320000,CAL,201612,320000,1614,1613.3,,23.1803,0.03,42,
348063269,CAL_3269_161208_340000,CAL,201612,340000,287,286.7,,23.1803,0.03,42,
303073269,CAL_3269_170309_220000,CAL,201703,220000,68800,68781.4,,23.1803,0.1064,133,
303013269,CAL_3269_170309_240000,CAL,201703,240000,50100,50058,,23.1803,0.1064,133,
303023269,CAL_3269_170309_260000,CAL,201703,260000,33550,33528.2,,23.1803,0.1064,133,
303033269,CAL_3269_170309_280000,CAL,201703,280000,20430,20428.7,,23.1803,0.1064,133,
303043269,CAL_3269_170309_300000,CAL,201703,300000,11275,11273.9,,23.1803,0.1064,133,
303053269,CAL_3269_170309_320000,CAL,201703,320000,5650,5646.3,,23.1803,0.1064,133,
303063269,CAL_3269_170309_340000,CAL,201703,340000,2583,2582.1,,23.1803,0.1064,133,
306013269,CAL_3269_170608_240000,CAL,201706,240000,52400,52388,,23.1803,0.1282,224,
306023269,CAL_3269_170608_260000,CAL,201706,260000,37275,37269.6,,23.1803,0.1282,224,
306033269,CAL_3269_170608_280000,CAL,201706,280000,25115,25113.6,,23.1803,0.1282,224,
306043269,CAL_3269_170608_300000,CAL,201706,300000,16050,16046.1,,23.1803,0.1282,224,
306053269,CAL_3269_170608_320000,CAL,201706,320000,9755,9751.6,,23.1803,0.1282,224,
306063269,CAL_3269_170608_340000,CAL,201706,340000,5665,5660.6,,23.1803,0.1282,224,
247013269,PUT_3269_161110_220000,PUT,201611,220000,1,0,,23.1803,0.0091,14,
247023269,PUT_3269_161110_240000,PUT,201611,240000,1,0,,23.1803,0.0091,14,
247033269,PUT_3269_161110_260000,PUT,201611,260000,16,15.8,,23.1803,0.0091,14,
247043269,PUT_3269_161110_280000,PUT,201611,280000,1054,1053.4,,23.1803,0.0091,14,
247053269,PUT_3269_161110_300000,PUT,201611,300000,9445,9441.2,,23.1803,0.0091,14,
247063269,PUT_3269_161110_320000,PUT,201611,320000,26945,26942.3,,23.1803,0.0091,14,
247073269,PUT_3269_161110_340000,PUT,201611,340000,46825,46800.9,,23.1803,0.0091,14,
248073269,PUT_3269_161208_220000,PUT,201612,220000,1,0.6,,23.1803,0.03,42,
248013269,PUT_3269_161208_240000,PUT,201612,240000,37,36.1,,23.1803,0.03,42,
248023269,PUT_3269_161208_260000,PUT,201612,260000,596,595.4,,23.1803,0.03,42,
248033269,PUT_3269_161208_280000,PUT,201612,280000,3885,3884,,23.1803,0.03,42,
248043269,PUT_3269_161208_300000,PUT,201612,300000,13090,13087.7,,23.1803,0.03,42,
248053269,PUT_3269_161208_320000,PUT,201612,320000,28405,28402.3,,23.1803,0.03,42,
248063269,PUT_3269_161208_340000,PUT,201612,340000,47075,47075,,23.1803,0.03,42,
203073269,PUT_3269_170309_220000,PUT,201703,220000,354,353.8,,23.1803,0.1064,133,
203013269,PUT_3269_170309_240000,PUT,201703,240000,1623,1622.7,,23.1803,0.1064,133,
203023269,PUT_3269_170309_260000,PUT,201703,260000,5090,5085.2,,23.1803,0.1064,133,
203033269,PUT_3269_170309_280000,PUT,201703,280000,11980,11977.9,,23.1803,0.1064,133,
203043269,PUT_3269_170309_300000,PUT,201703,300000,22820,22815.3,,23.1803,0.1064,133,
203053269,PUT_3269_170309_320000,PUT,201703,320000,37200,37180,,23.1803,0.1064,133,
203063269,PUT_3269_170309_340000,PUT,201703,340000,54150,54108,,23.1803,0.1064,133,
206013269,PUT_3269_170608_240000,PUT,201706,240000,3860,3856.7,,23.1803,0.1282,224,
206023269,PUT_3269_170608_260000,PUT,201706,260000,8725,8722.6,,23.1803,0.1282,224,
206033269,PUT_3269_170608_280000,PUT,201706,280000,16555,16550.8,,23.1803,0.1282,224,
206043269,PUT_3269_170608_300000,PUT,201706,300000,27470,27467.6,,23.1803,0.1282,224,
206053269,PUT_3269_170608_320000,PUT,201706,320000,41175,41157.4,,23.1803,0.1282,224,
206063269,PUT_3269_170608_340000,PUT,201706,340000,57100,57050.6,,23.1803,0.1282,224,
347063279,CAL_3279_161110_460000,CAL,201611,460000,50250,50244.2,,26.914,0.0091,14,
347013279,CAL_3279_161110_480000,CAL,201611,480000,31625,31620.2,,26.914,0.0091,14,
347023279,CAL_3279_161110_500000,CAL,201611,500000,16360,16359.7,,26.914,0.0091,14,
347033279,CAL_3279_161110_550000,CAL,201611,550000,953,952.5,,26.914,0.0091,14,
347043279,CAL_3279_161110_600000,CAL,201611,600000,9,8.3,,26.914,0.0091,14,
347053279,CAL_3279_161110_650000,CAL,201611,650000,1,0,,26.914,0.0091,14,
348073279,CAL_3279_161208_460000,CAL,201612,460000,45300,45294.5,,26.914,0.03,42,
348063279,CAL_3279_161208_480000,CAL,201612,480000,30450,30429.9,,26.914,0.03,42,
348013279,CAL_3279_161208_500000,CAL,201612,500000,18840,18836.3,,26.914,0.03,42,
348023279,CAL_3279_161208_550000,CAL,201612,550000,3860,3859.4,,26.914,0.03,42,
348033279,CAL_3279_161208_600000,CAL,201612,600000,460,459.4,,26.914,0.03,42,
348043279,CAL_3279_161208_650000,CAL,201612,650000,34,33.8,,26.914,0.03,42,
348053279,CAL_3279_161208_700000,CAL,201612,700000,2,1.7,,26.914,0.03,42,
303063279,CAL_3279_170309_460000,CAL,201703,460000,56100,56055,,26.914,0.1064,133,
303013279,CAL_3279_170309_480000,CAL,201703,480000,43600,43578.3,,26.914,0.1064,133,
303023279,CAL_3279_170309_500000,CAL,201703,500000,33125,33100.6,,26.914,0.1064,133,
303033279,CAL_3279_170309_550000,CAL,201703,550000,15085,15081.9,,26.914,0.1064,133,
303043279,CAL_3279_170309_600000,CAL,201703,600000,6040,6036.6,,26.914,0.1064,133,
303053279,CAL_3279_170309_650000,CAL,201703,650000,2161,2160.3,,26.914,0.1064,133,
306063279,CAL_3279_170608_460000,CAL,201706,460000,58450,58441.6,,26.914,0.1282,224,
306013279,CAL_3279_170608_480000,CAL,201706,480000,47525,47501.6,,26.914,0.1282,224,
306023279,CAL_3279_170608_500000,CAL,201706,500000,38150,38132.2,,26.914,0.1282,224,
306033279,CAL_3279_170608_550000,CAL,201706,550000,20930,20929.1,,26.914,0.1282,224,
306043279,CAL_3279_170608_600000,CAL,201706,600000,10775,10772.9,,26.914,0.1282,224,
306053279,CAL_3279_170608_650000,CAL,201706,650000,5260,5255.3,,26.914,0.1282,224,
247063279,PUT_3279_161110_460000,PUT,201611,460000,243,242.6,,26.914,0.0091,14,
247013279,PUT_3279_161110_480000,PUT,201611,480000,1619,1618.6,,26.914,0.0091,14,
247023279,PUT_3279_161110_500000,PUT,201611,500000,6360,6357.9,,26.914,0.0091,14,
247033279,PUT_3279_161110_550000,PUT,201611,550000,40975,40950.5,,26.914,0.0091,14,
247043279,PUT_3279_161110_600000,PUT,201611,600000,90050,90006.2,,26.914,0.0091,14,
247053279,PUT_3279_161110_650000,PUT,201611,650000,140000,139997.7,,26.914,0.0091,14,
248073279,PUT_3279_161208_460000,PUT,201612,460000,4090,4088.4,,26.914,0.03,42,
248063279,PUT_3279_161208_480000,PUT,201612,480000,9225,9223.1,,26.914,0.03,42,
248013279,PUT_3279_161208_500000,PUT,201612,500000,17630,17628.8,,26.914,0.03,42,
248023279,PUT_3279_161208_550000,PUT,201612,550000,52700,52650.2,,26.914,0.03,42,
248033279,PUT_3279_161208_600000,PUT,201612,600000,99250,99248.4,,26.914,0.03,42,
248043279,PUT_3279_161208_650000,PUT,201612,650000,149000,148821.1,,26.914,0.03,42,
248053279,PUT_3279_161208_700000,PUT,201612,700000,199000,198787.3,,26.914,0.03,42,
203063279,PUT_3279_170309_460000,PUT,201703,460000,14690,14685.9,,26.914,0.1064,133,
203013279,PUT_3279_170309_480000,PUT,201703,480000,22205,22201.4,,26.914,0.1064,133,
203023279,PUT_3279_170309_500000,PUT,201703,500000,31725,31716,,26.914,0.1064,133,
203033279,PUT_3279_170309_550000,PUT,201703,550000,63700,63677.9,,26.914,0.1064,133,
203043279,PUT_3279_170309_600000,PUT,201703,600000,105000,104613.2,,26.914,0.1064,133,
203053279,PUT_3279_170309_650000,PUT,201703,650000,151000,150717.6,,26.914,0.1064,133,
206063279,PUT_3279_170608_460000,PUT,201706,460000,25695,25692.2,,26.914,0.1282,224,
206013279,PUT_3279_170608_480000,PUT,201706,480000,34750,34736.5,,26.914,0.1282,224,
206023279,PUT_3279_170608_500000,PUT,201706,500000,45375,45351.4,,26.914,0.1282,224,
206033279,PUT_3279_170608_550000,PUT,201706,550000,78150,78108.9,,26.914,0.1282,224,
206043279,PUT_3279_170608_600000,PUT,201706,600000,118000,117913.4,,26.914,0.1282,224,
206053279,PUT_3279_170608_650000,PUT,201706,650000,162500,162356.5,,26.914,0.1282,224,
347013382,CAL_3382_161110_4000,CAL,201611,4000,469,468.9,,25.118,0.0091,14,
347023382,CAL_3382_161110_4200,CAL,201611,4200,279,278.6,,25.118,0.0091,14,
347033382,CAL_3382_161110_4400,CAL,201611,4400,116.5,116.2,,22.3609,0.0091,14,
347043382,CAL_3382_161110_4600,CAL,201611,4600,27.3,27.3,,21.3534,0.0091,14,
347053382,CAL_3382_161110_4800,CAL,201611,4800,3.5,3.4,,21.3534,0.0091,14,
347063382,CAL_3382_161110_5000,CAL,201611,5000,0.3,0.2,,21.3534,0.0091,14,
347073382,CAL_3382_161110_5500,CAL,201611,5500,0.1,0,,21.3534,0.0091,14,
348093382,CAL_3382_161208_3600,CAL,201612,3600,869,868.7,,25.0759,0.03,42,
348083382,CAL_3382_161208_3800,CAL,201612,3800,672,672,,25.0759,0.03,42,
348013382,CAL_3382_161208_4000,CAL,201612,4000,484.5,484.5,,25.0759,0.03,42,
348023382,CAL_3382_161208_4200,CAL,201612,4200,318.5,318.4,,25.0759,0.03,42,
348033382,CAL_3382_161208_4400,CAL,201612,4400,177,176.5,,23.3069,0.03,42,
348043382,CAL_3382_161208_4600,CAL,201612,4600,82.5,82.1,,22.5198,0.03,42,
348053382,CAL_3382_161208_4800,CAL,201612,4800,33.2,33.1,,22.5198,0.03,42,
348063382,CAL_3382_161208_5000,CAL,201612,5000,11.3,11.3,,22.5198,0.03,42,
348073382,CAL_3382_161208_5500,CAL,201612,5500,0.4,0.4,,22.5198,0.03,42,
303063382,CAL_3382_170309_3600,CAL,201703,3600,857,856.5,,27.0859,0.1064,133,
303013382,CAL_3382_170309_3800,CAL,201703,3800,688,687.9,,27.0859,0.1064,133,
303023382,CAL_3382_170309_4000,CAL,201703,4000,537.5,537.1,,27.0859,0.1064,133,
303033382,CAL_3382_170309_4200,CAL,201703,4200,407.5,407.3,,27.0859,0.1064,133,
303043382,CAL_3382_170309_4400,CAL,201703,4400,281.5,281.2,,25.3169,0.1064,133,
303053382,CAL_3382_170309_4600,CAL,201703,4600,188,187.7,,24.5298,0.1064,133,
303073382,CAL_3382_170309_4800,CAL,201703,4800,125,124.6,,24.5298,0.1064,133,
303083382,CAL_3382_170309_5000,CAL,201703,5000,80,79.9,,24.5298,0.1064,133,
303093382,CAL_3382_170309_5500,CAL,201703,5500,23,22.9,,24.5298,0.1064,133,
306013382,CAL_3382_170608_4000,CAL,201706,4000,617.5,617.4,,27.8559,0.1282,224,
306023382,CAL_3382_170608_4200,CAL,201706,4200,498.5,498.4,,27.8559,0.1282,224,
306033382,CAL_3382_170608_4400,CAL,201706,4400,372.5,372.3,,26.0869,0.1282,224,
306043382,CAL_3382_170608_4600,CAL,201706,4600,276,276,,25.2998,0.1282,224,
306053382,CAL_3382_170608_4800,CAL,201706,4800,207.5,207.1,,25.2998,0.1282,224,
306063382,CAL_3382_170608_5000,CAL,201706,5000,153.5,153,,25.2998,0.1282,224,
247013382,PUT_3382_161110_4000,PUT,201611,4000,0.9,0.9,,25.118,0.0091,14,
247023382,PUT_3382_161110_4200,PUT,201611,4200,10.7,10.6,,25.118,0.0091,14,
247033382,PUT_3382_161110_4400,PUT,201611,4400,48.2,48.2,,22.3609,0.0091,14,
247043382,PUT_3382_161110_4600,PUT,201611,4600,159.5,159.3,,21.3534,0.0091,14,
247053382,PUT_3382_161110_4800,PUT,201611,4800,335.5,335.4,,21.3534,0.0091,14,
247063382,PUT_3382_161110_5000,PUT,201611,5000,532.5,532.2,,21.3534,0.0091,14,
247073382,PUT_3382_161110_5500,PUT,201611,5500,1032,1032,,21.3534,0.0091,14,
248093382,PUT_3382_161208_3600,PUT,201612,3600,0.7,0.6,,25.0759,0.03,42,
248083382,PUT_3382_161208_3800,PUT,201612,3800,3.9,3.8,,25.0759,0.03,42,
248013382,PUT_3382_161208_4000,PUT,201612,4000,16.4,16.3,,25.0759,0.03,42,
248023382,PUT_3382_161208_4200,PUT,201612,4200,50.5,50.2,,25.0759,0.03,42,
248033382,PUT_3382_161208_4400,PUT,201612,4400,108.5,108.4,,23.3069,0.03,42,
248043382,PUT_3382_161208_4600,PUT,201612,4600,214,214,,22.5198,0.03,42,
248053382,PUT_3382_161208_4800,PUT,201612,4800,365,365,,22.5198,0.03,42,
248063382,PUT_3382_161208_5000,PUT,201612,5000,543.5,543.1,,22.5198,0.03,42,
248073382,PUT_3382_161208_5500,PUT,201612,5500,1033,1032.2,,22.5198,0.03,42,
203063382,PUT_3382_170309_3600,PUT,201703,3600,32.2,32.1,,27.0859,0.1064,133,
203013382,PUT_3382_170309_3800,PUT,201703,3800,63.5,63.4,,27.0859,0.1064,133,
203023382,PUT_3382_170309_4000,PUT,201703,4000,113,112.6,,27.0859,0.1064,133,
203033382,PUT_3382_170309_4200,PUT,201703,4200,183,182.7,,27.0859,0.1064,133,
203043382,PUT_3382_170309_4400,PUT,201703,4400,256.5,256.5,,25.3169,0.1064,133,
203053382,PUT_3382_170309_4600,PUT,201703,4600,363,362.9,,24.5298,0.1064,133,
203073382,PUT_3382_170309_4800,PUT,201703,4800,500,499.7,,24.5298,0.1064,133,
203083382,PUT_3382_170309_5000,PUT,201703,5000,655,654.9,,24.5298,0.1064,133,
203093382,PUT_3382_170309_5500,PUT,201703,5500,1098,1097.8,,24.5298,0.1064,133,
206013382,PUT_3382_170608_4000,PUT,201706,4000,191.5,191.2,,27.8559,0.1282,224,
206023382,PUT_3382_170608_4200,PUT,201706,4200,272.5,272.1,,27.8559,0.1282,224,
206033382,PUT_3382_170608_4400,PUT,201706,4400,346,345.8,,26.0869,0.1282,224,
206043382,PUT_3382_170608_4600,PUT,201706,4600,449.5,449.3,,25.2998,0.1282,224,
206053382,PUT_3382_170608_4800,PUT,201706,4800,580.5,580.3,,25.2998,0.1282,224,
206063382,PUT_3382_170608_5000,PUT,201706,5000,726.5,726.1,,25.2998,0.1282,224,
347063402,CAL_3402_161110_850,CAL,201611,850,122,122,,25.68,0.0091,14,
347013402,CAL_3402_161110_900,CAL,201611,900,73.5,73.2,,25.68,0.0091,14,
347023402,CAL_3402_161110_950,CAL,201611,950,32.2,32.2,,25.68,0.0091,14,
347033402,CAL_3402_161110_1000,CAL,201611,1000,8.9,8.8,,25.68,0.0091,14,
347043402,CAL_3402_161110_1100,CAL,201611,1100,0.2,0.1,,25.68,0.0091,14,
347053402,CAL_3402_161110_1200,CAL,201611,1200,0.1,0,,25.68,0.0091,14,
348073402,CAL_3402_161208_750,CAL,201612,750,222,222,,25.68,0.03,42,
348013402,CAL_3402_161208_800,CAL,201612,800,172.5,172.3,,25.68,0.03,42,
348023402,CAL_3402_161208_850,CAL,201612,850,124.5,124.1,,25.68,0.03,42,
348033402,CAL_3402_161208_900,CAL,201612,900,80.5,80.4,,25.68,0.03,42,
348043402,CAL_3402_161208_950,CAL,201612,950,45.5,45.5,,25.68,0.03,42,
348053402,CAL_3402_161208_1000,CAL,201612,1000,22.1,22,,25.68,0.03,42,
348063402,CAL_3402_161208_1100,CAL,201612,1100,3.2,3.2,,25.68,0.03,42,
348083402,CAL_3402_161208_1200,CAL,201612,1200,0.3,0.2,,25.68,0.03,42,
303013402,CAL_3402_170309_800,CAL,201703,800,179,179,,25.68,0.1064,133,
303023402,CAL_3402_170309_850,CAL,201703,850,137.5,137.2,,25.68,0.1064,133,
303033402,CAL_3402_170309_900,CAL,201703,900,101,101,,25.68,0.1064,133,
303043402,CAL_3402_170309_950,CAL,201703,950,71.5,71.2,,25.68,0.1064,133,
303053402,CAL_3402_170309_1000,CAL,201703,1000,48.1,48,,25.68,0.1064,133,
303063402,CAL_3402_170309_1100,CAL,201703,1100,19.4,19.4,,25.68,0.1064,133,
303073402,CAL_3402_170309_1200,CAL,201703,1200,6.8,6.7,,25.68,0.1064,133,
306013402,CAL_3402_170608_850,CAL,201706,850,145,144.5,,25.68,0.1282,224,
306023402,CAL_3402_170608_900,CAL,201706,900,112,112,,25.68,0.1282,224,
306033402,CAL_3402_170608_950,CAL,201706,950,85,84.8,,25.68,0.1282,224,
306043402,CAL_3402_170608_1000,CAL,201706,1000,63,62.7,,25.68,0.1282,224,
306053402,CAL_3402_170608_1100,CAL,201706,1100,32.3,32.2,,25.68,0.1282,224,
247063402,PUT_3402_161110_850,PUT,201611,850,0.1,0.1,,25.68,0.0091,14,
247013402,PUT_3402_161110_900,PUT,201611,900,1.3,1.3,,25.68,0.0091,14,
247023402,PUT_3402_161110_950,PUT,201611,950,10.3,10.3,,25.68,0.0091,14,
247033402,PUT_3402_161110_1000,PUT,201611,1000,37,36.9,,25.68,0.0091,14,
247043402,PUT_3402_161110_1100,PUT,201611,1100,128.5,128.2,,25.68,0.0091,14,
247053402,PUT_3402_161110_1200,PUT,201611,1200,228.5,228.1,,25.68,0.0091,14,
248073402,PUT_3402_161208_750,PUT,201612,750,0.1,0,,25.68,0.03,42,
248013402,PUT_3402_161208_800,PUT,201612,800,0.4,0.3,,25.68,0.03,42,
248023402,PUT_3402_161208_850,PUT,201612,850,2.2,2.1,,25.68,0.03,42,
248033402,PUT_3402_161208_900,PUT,201612,900,8.5,8.4,,25.68,0.03,42,
248043402,PUT_3402_161208_950,PUT,201612,950,23.6,23.6,,25.68,0.03,42,
248053402,PUT_3402_161208_1000,PUT,201612,1000,50.5,50.1,,25.68,0.03,42,
248063402,PUT_3402_161208_1100,PUT,201612,1100,131.5,131.2,,25.68,0.03,42,
